expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
269|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.292|8.042|224-I.E.S. TURGALIUM|D|1994-07-02|10.0|CÁCERES|744.0|TORRECILLAS DE LA TIESA
271|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|7.31|7.31|109-I.E.S. ALBARREGAS|H|1989-06-21|6.0|BADAJOZ|410.0|MÉRIDA
272|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|3|Formación Profesional|2|Formación Profesional II|7.92|7.92|109-I.E.S. ALBARREGAS|D|1987-02-17|11.0|CÁDIZ|1.0|CÁDIZ
273|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|E|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.896|9.096|168-I.E.S. EMÉRITA AUGUSTA|D|1994-01-28|6.0|BADAJOZ|410.0|MÉRIDA
275|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.034|7.034|126-I.E.S. CUATRO CAMINOS|H|1994-04-29|6.0|BADAJOZ|395.0|MEDELLÍN
278|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.01|9.81|164-I.E.S. ALBA PLATA|H|1994-04-26|6.0|BADAJOZ|95.0|BIENVENIDA
279|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.7|10.3|218-I.E.S. VALLE DE AMBROZ|H|1994-01-14|10.0|CÁCERES|376.0|HERVÁS
281|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.802|7.652|184-I.E.S. MARÍA JOSEFA BARAÍNCA|H|1991-11-23||||
286|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|8.974|11.974|104-I.E.S. SANTIAGO APÓSTOL|H|1994-01-03|6.0|BADAJOZ|55.0|ALMENDRALEJO
287|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.378|7.778|137-I.E.S. PEDRO ALFONSO ORELLANA|H|1994-01-21|6.0|BADAJOZ|480.0|ORELLANA LA VIEJA
288|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.764|8.064|120-I.E.S. PUENTE AJUDA|H|1993-06-08|6.0|BADAJOZ|470.0|OLIVENZA
291|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.246|8.246|169-I.E.S. EXTREMADURA (Mérida)|H|1994-03-06|6.0|BADAJOZ|410.0|MÉRIDA
295|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.84|7.84|105-I.E.S. CRISTO DEL ROSARIO|H|1994-05-02|6.0|BADAJOZ|580.0|SALVATIERRA DE LOS BARROS
296|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|I|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|8.064|8.064|156-COL. Nª. Sª. DEL CARMEN (Bad.)|H|1994-12-21|6.0|BADAJOZ|1.0|BADAJOZ
298|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|8.43|8.43|149-I.E.S. CASTELAR|H|1991-03-05|6.0|BADAJOZ|1.0|BADAJOZ
299|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.504|10.804|170-I.E.S. SANTA EULALIA|H|1994-11-24|6.0|BADAJOZ|510.0|PUEBLA DE LA CALZADA
302|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.782|7.382|126-I.E.S. CUATRO CAMINOS|H|1991-09-08|6.0|BADAJOZ|215.0|DON BENITO
303|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|E|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.618|7.818|203-I.E.S. ALAGÓN|D|1994-06-11|10.0|CÁCERES|264.0|CORIA
304|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|E|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|8.15|8.15|216-I.E.S. AUGUSTÓBRIGA|D|1990-07-05|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
305|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.394|10.794|121-I.E.S. BÁRBARA DE BRAGANZA|H|1994-02-09|6.0|BADAJOZ|1.0|BADAJOZ
311|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|I|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.382|6.482|203-I.E.S. ALAGÓN|H|1991-12-21|10.0|CÁCERES|264.0|CORIA
313|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.865|6.465||D|1993-09-26|45.0|TOLEDO|544.0|LA PUEBLANUEVA
314|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|6.54|6.54||H|1990-05-03||||
315|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|I|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.346|6.846|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1994-10-24|10.0|CÁCERES|1.0|CÁCERES
316|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.88|6.88||H|1989-11-08|10.0|CÁCERES|584.0|PLASENCIA
318|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.254|6.354|114-I.E.S. PEDRO DE VALDIVIA|H|1994-10-14|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
325|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.958|6.958|219-I.E.S. SANTA LUCÍA DEL TRAMPAL|H|1993-12-25||||
326|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|6.64|6.64||H|1989-11-08|6.0|BADAJOZ|215.0|DON BENITO
327|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.522|6.522|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|1994-01-19|10.0|CÁCERES|1.0|CÁCERES
328|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|N|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|6.38|6.38||D|1992-09-23|6.0|BADAJOZ|1.0|BADAJOZ
329|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.332|6.932|210-I.E.S. LUIS DE MORALES|H|1994-03-07|10.0|CÁCERES|1.0|CÁCERES
330|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|I|N|S|2011-12|JUN|3|Formación Profesional|1|Ciclos formativos|6.77|6.77||H|1991-10-24|6.0|BADAJOZ|410.0|MÉRIDA
331|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|6.3|6.3|241-IES VIRGEN DE GUADALUPE (Cá)|D|1989-12-28|10.0|CÁCERES|1.0|CÁCERES
332|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|6.9|6.9|241-IES VIRGEN DE GUADALUPE (Cá)|H|1989-12-28|10.0|CÁCERES|1.0|CÁCERES
333|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|6.75|6.75||H|1984-05-12||||
334|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2010-11|JUN|3|Formación Profesional|2|Formación Profesional II|6.88|6.88||H|1988-09-22|6.0|BADAJOZ|1.0|BADAJOZ
335|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.392|6.392|217-I.E.S. FRANCISCO DE ORELLANA|D|1994-07-23|10.0|CÁCERES|1.0|CÁCERES
336|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|S|I|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|6.172|6.172|170-I.E.S. SANTA EULALIA|H|1993-04-27|6.0|BADAJOZ|410.0|MÉRIDA
338|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.092|6.092|110-I.E.S. MELÉNDEZ VALDÉS|H|1992-10-21|6.0|BADAJOZ|410.0|MÉRIDA
341|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2012-13|N|N|N|N|S|2011-12|JUN|1|Selectividad|5|LOE (Grados)|5.486|5.986|169-I.E.S. EXTREMADURA (Mérida)|H|1994-08-20|6.0|BADAJOZ|410.0|MÉRIDA
352|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.636|10.936|121-I.E.S. BÁRBARA DE BRAGANZA|H|1995-12-07|6.0|BADAJOZ|1.0|BADAJOZ
355|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.59|10.79|114-I.E.S. PEDRO DE VALDIVIA|H|1995-11-18|28.0|MADRID|1.0|MADRID
357|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.368|8.368|238-COLEGIO LICENCIADOS REUNIDOS|H|1995-10-07|10.0|CÁCERES|1.0|CÁCERES
359|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.268|8.668|146-I.E.S. JOSÉ MANZANO|D|1995-07-03|6.0|BADAJOZ|215.0|DON BENITO
360|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|9.16|12.26|213-I.E.S. MARIO ROSO DE LUNA|H|1995-03-16|10.0|CÁCERES|528.0|NAVEZUELAS
371|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|9.406|9.406|188-I.E.S. PUERTA DE LA SERENA|D|1993-02-02|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
375|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.001|7.801|231-I.E.S. NORBA CAESARINA|H|1995-03-31|28.0|MADRID|1.0|MADRID
376|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.382|7.382|237-COLEGIO SANTA CECILIA|D|1995-07-21|10.0|CÁCERES|1.0|CÁCERES
378|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.91|11.81|141-I.E.S. RODRÍGUEZ MOÑINO|D|1995-05-11|6.0|BADAJOZ|1.0|BADAJOZ
382|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.842|9.342|218-I.E.S. VALLE DE AMBROZ|H|1995-03-18|10.0|CÁCERES|584.0|PLASENCIA
383|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.35|10.05|215-I.E.S. JALAMA|H|1995-04-12|10.0|CÁCERES|504.0|MORALEJA
384|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.996|11.496|216-I.E.S. AUGUSTÓBRIGA|H|1995-04-20|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
385|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2002-03|JUN|1|Selectividad|1|LOGSE|7.09|7.09|220-I.E.S. UNIVERSIDAD LABORAL|H|1985-05-18|10.0|CÁCERES|1.0|CÁCERES
386|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.994|9.994|139-I.E.S. ENRIQUE DÍEZ CANEDO|H|1995-02-28|6.0|BADAJOZ|435.0|MONTIJO
391|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.108|8.108|205-I.E.S. AL-QÁZERES|H|1995-06-09|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
392|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.636|5.636|114-I.E.S. PEDRO DE VALDIVIA|H|1994-12-26|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
393|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.458|7.758|157-COL. Nª. Sª. ASUNCIÓN (Badaj.)|H|1995-02-23|6.0|BADAJOZ|1.0|BADAJOZ
398|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.408|9.358|220-I.E.S. UNIVERSIDAD LABORAL|H|1995-12-13|10.0|CÁCERES|1.0|CÁCERES
406|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.204|7.204|170-I.E.S. SANTA EULALIA|H|1995-04-17|6.0|BADAJOZ|410.0|MÉRIDA
407|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.868|11.068|231-I.E.S. NORBA CAESARINA|H|1995-12-17|10.0|CÁCERES|1.0|CÁCERES
411|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.9|8.6|212-I.E.S. MAESTRO GONZALO KORREAS|H|1994-01-30|10.0|CÁCERES|408.0|JARAÍZ DE LA VERA
412|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|6.236|6.236|121-I.E.S. BÁRBARA DE BRAGANZA|H|1993-03-30|6.0|BADAJOZ|1.0|BADAJOZ
414|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.326|7.976|139-I.E.S. ENRIQUE DÍEZ CANEDO|H|1995-08-12|6.0|BADAJOZ|435.0|MONTIJO
415|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.036|6.036|204-I.E.S. VIRGEN DEL PUERTO|H|1995-09-16||||
417|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.306|10.706|169-I.E.S. EXTREMADURA (Mérida)|H|1995-03-18|6.0|BADAJOZ|410.0|MÉRIDA
418|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.942|9.142|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|1995-06-12|10.0|CÁCERES|1.0|CÁCERES
421|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.786|7.786|234-COLEGIO SAN ANTONIO DE PADUA|H|1995-04-15|10.0|CÁCERES|1.0|CÁCERES
425|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.246|7.996|230-I.E.S. EL BROCENSE|H|1994-08-09|10.0|CÁCERES|524.0|NAVAS DEL MADROÑO
426|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.386|7.386|141-I.E.S. RODRÍGUEZ MOÑINO|H|1994-06-30|6.0|BADAJOZ|1.0|BADAJOZ
430|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2011-12|JUN|1|Selectividad|5|LOE (Grados)|7.868|7.868|225-I.E.S. JARANDA|H|1992-12-18|10.0|CÁCERES|584.0|PLASENCIA
435|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.694|6.694|163-I.E.S. VIRGEN DE SOTERRAÑO|H|1995-04-21|6.0|BADAJOZ|75.0|BARCARROTA
438|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|8.294|11.494|171-I.E.S. VIRGEN DE GRACIA|H|1995-06-05|6.0|BADAJOZ|460.0|OLIVA DE LA FRONTERA
440|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.644|7.644|170-I.E.S. SANTA EULALIA|H|1994-11-21|6.0|BADAJOZ|410.0|MÉRIDA
441|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|4|Mayores de 25/40/45 años|1|MAYORES 25 (anteriores a 2009-10)|6.063|||H|1987-01-17|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
442|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|7.9|7.9|181-I.E.S. TIERRABLANCA|H|1995-10-14|6.0|BADAJOZ|410.0|MÉRIDA
445|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|E|N|S|2004-05|DIC|5|Título Universitario|1|Titulado universitario|6.726|||H|1981-11-30|10.0|CÁCERES|1.0|CÁCERES
449|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.496|7.996|162-I.E.S. ZURBARÁN (Badajoz)|H|1994-12-17|6.0|BADAJOZ|1.0|BADAJOZ
452|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.518|7.918|110-I.E.S. MELÉNDEZ VALDÉS|H|1995-05-25|6.0|BADAJOZ|740.0|VILLAFRANCA DE LOS BARROS
456|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.357|6.357|159-SALESIANO RAMÓN IZQUIERDO|H|1994-04-30|6.0|BADAJOZ|1.0|BADAJOZ
458|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.476|6.476|231-I.E.S. NORBA CAESARINA|H|1993-08-22|10.0|CÁCERES|1.0|CÁCERES
460|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.314|6.314|160-COLEGIO SAGRADA FAMILIA|H|1995-05-17|6.0|BADAJOZ|1.0|BADAJOZ
464|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.676|5.676|217-I.E.S. FRANCISCO DE ORELLANA|H|1995-07-12|10.0|CÁCERES|272.0|LA CUMBRE
468|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.022|6.022|120-I.E.S. PUENTE AJUDA|H|1995-07-02|6.0|BADAJOZ|470.0|OLIVENZA
474|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|S|I|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.564|6.564|211-I.E.S. GREGORIO MARAÑÓN|H|1992-04-06|10.0|CÁCERES|1.0|CÁCERES
475|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.582|6.582|203-I.E.S. ALAGÓN|H|1994-12-25|10.0|CÁCERES|1.0|CÁCERES
478|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|5.51|5.51|202-I.E.S. JAVIER GARCÍA TÉLLEZ|H|1995-04-06|10.0|CÁCERES|1.0|CÁCERES
479|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.53|6.53|121-I.E.S. BÁRBARA DE BRAGANZA|H|1992-08-02|6.0|BADAJOZ|1.0|BADAJOZ
481|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|S|N|N|N|N|2011-12|SEP|1|Selectividad|5|LOE (Grados)|5.884|6.384|204-I.E.S. VIRGEN DEL PUERTO|H|1994-05-24|10.0|CÁCERES|1.0|CÁCERES
482|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.536|6.536|221-I.E.S. SIERRA DE MONTANCHEZ|H|1993-11-13|10.0|CÁCERES|496.0|MONTÁNCHEZ
483|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2013-14|N|N|N|N|S|2010-11|SEP|1|Selectividad|5|LOE (Grados)|6.61|6.61|216-I.E.S. AUGUSTÓBRIGA|H|1993-03-03|6.0|BADAJOZ|420.0|MONESTERIO
